Gregorian_date,lunar_date,hour,light.dark,study_time,colony_id,tank_id,system,RO,total_RO,per.release,prop.release
2022-1-15,2022-12-13,15,light,45,FTS_colony11,FTS_tank1,FTS,0,56,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony11,FTS_tank1,FTS,0,56,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony11,FTS_tank1,FTS,0,56,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony11,FTS_tank1,FTS,0,56,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony12,FTS_tank1,FTS,2,91,2.197802198,0.021978022
2022-1-13,2022-12-11,20,dark,2,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-13,2022-12-11,21,dark,3,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-13,2022-12-11,22,dark,4,FTS_colony12,FTS_tank1,FTS,12,91,13.18681319,0.131868132
2022-1-13,2022-12-11,23,dark,5,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-14,2022-12-12,00,dark,6,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-14,2022-12-12,1,dark,7,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-14,2022-12-12,2,dark,8,FTS_colony12,FTS_tank1,FTS,2,91,2.197802198,0.021978022
2022-1-14,2022-12-12,3,dark,9,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,4,dark,10,FTS_colony12,FTS_tank1,FTS,51,91,56.04395604,0.56043956
2022-1-14,2022-12-12,5,dark,11,FTS_colony12,FTS_tank1,FTS,3,91,3.296703297,0.032967033
2022-1-14,2022-12-12,6,dark,12,FTS_colony12,FTS_tank1,FTS,2,91,2.197802198,0.021978022
2022-1-14,2022-12-12,7,light,13,FTS_colony12,FTS_tank1,FTS,4,91,4.395604396,0.043956044
2022-1-14,2022-12-12,8,light,14,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-14,2022-12-12,9,light,15,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-14,2022-12-12,10,light,16,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-14,2022-12-12,11,light,17,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,12,light,18,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,13,light,19,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,14,light,20,FTS_colony12,FTS_tank1,FTS,3,91,3.296703297,0.032967033
2022-1-14,2022-12-12,15,light,21,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,16,light,22,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,20,dark,26,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,21,dark,27,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,22,dark,28,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,1,dark,31,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,2,dark,32,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,3,dark,33,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,4,dark,34,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-15,2022-12-13,5,dark,35,FTS_colony12,FTS_tank1,FTS,2,91,2.197802198,0.021978022
2022-1-15,2022-12-13,6,dark,36,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,7,light,37,FTS_colony12,FTS_tank1,FTS,1,91,1.098901099,0.010989011
2022-1-15,2022-12-13,8,light,38,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,9,light,39,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,10,light,40,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,11,light,41,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,12,light,42,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,13,light,43,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,15,light,45,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony12,FTS_tank1,FTS,0,91,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-13,2022-12-11,20,dark,2,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-13,2022-12-11,21,dark,3,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-13,2022-12-11,22,dark,4,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-13,2022-12-11,23,dark,5,FTS_colony10,FTS_tank2,FTS,2,86,2.325581395,0.023255814
2022-1-14,2022-12-12,00,dark,6,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-14,2022-12-12,1,dark,7,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,2,dark,8,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,3,dark,9,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,4,dark,10,FTS_colony10,FTS_tank2,FTS,2,86,2.325581395,0.023255814
2022-1-14,2022-12-12,5,dark,11,FTS_colony10,FTS_tank2,FTS,31,86,36.04651163,0.360465116
2022-1-14,2022-12-12,6,dark,12,FTS_colony10,FTS_tank2,FTS,16,86,18.60465116,0.186046512
2022-1-14,2022-12-12,7,light,13,FTS_colony10,FTS_tank2,FTS,5,86,5.813953488,0.058139535
2022-1-14,2022-12-12,8,light,14,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,9,light,15,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-14,2022-12-12,10,light,16,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-14,2022-12-12,11,light,17,FTS_colony10,FTS_tank2,FTS,2,86,2.325581395,0.023255814
2022-1-14,2022-12-12,12,light,18,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,13,light,19,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,14,light,20,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,15,light,21,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-14,2022-12-12,16,light,22,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,20,dark,26,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,21,dark,27,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,22,dark,28,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,1,dark,31,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,2,dark,32,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-15,2022-12-13,3,dark,33,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-15,2022-12-13,4,dark,34,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-15,2022-12-13,5,dark,35,FTS_colony10,FTS_tank2,FTS,14,86,16.27906977,0.162790698
2022-1-15,2022-12-13,6,dark,36,FTS_colony10,FTS_tank2,FTS,2,86,2.325581395,0.023255814
2022-1-15,2022-12-13,7,light,37,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-15,2022-12-13,8,light,38,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-15,2022-12-13,9,light,39,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,10,light,40,FTS_colony10,FTS_tank2,FTS,1,86,1.162790698,0.011627907
2022-1-15,2022-12-13,11,light,41,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,12,light,42,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,13,light,43,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,15,light,45,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony10,FTS_tank2,FTS,0,86,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony4,FTS_tank2,FTS,5,170,2.941176471,0.029411765
2022-1-13,2022-12-11,20,dark,2,FTS_colony4,FTS_tank2,FTS,2,170,1.176470588,0.011764706
2022-1-13,2022-12-11,21,dark,3,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-13,2022-12-11,22,dark,4,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-13,2022-12-11,23,dark,5,FTS_colony4,FTS_tank2,FTS,3,170,1.764705882,0.017647059
2022-1-14,2022-12-12,00,dark,6,FTS_colony4,FTS_tank2,FTS,3,170,1.764705882,0.017647059
2022-1-14,2022-12-12,1,dark,7,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-14,2022-12-12,2,dark,8,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,3,dark,9,FTS_colony4,FTS_tank2,FTS,7,170,4.117647059,0.041176471
2022-1-14,2022-12-12,4,dark,10,FTS_colony4,FTS_tank2,FTS,15,170,8.823529412,0.088235294
2022-1-14,2022-12-12,5,dark,11,FTS_colony4,FTS_tank2,FTS,31,170,18.23529412,0.182352941
2022-1-14,2022-12-12,6,dark,12,FTS_colony4,FTS_tank2,FTS,30,170,17.64705882,0.176470588
2022-1-14,2022-12-12,7,light,13,FTS_colony4,FTS_tank2,FTS,16,170,9.411764706,0.094117647
2022-1-14,2022-12-12,8,light,14,FTS_colony4,FTS_tank2,FTS,3,170,1.764705882,0.017647059
2022-1-14,2022-12-12,9,light,15,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,10,light,16,FTS_colony4,FTS_tank2,FTS,2,170,1.176470588,0.011764706
2022-1-14,2022-12-12,11,light,17,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,12,light,18,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,13,light,19,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,14,light,20,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,15,light,21,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,16,light,22,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,20,dark,26,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,21,dark,27,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,22,dark,28,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,1,dark,31,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-15,2022-12-13,2,dark,32,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,3,dark,33,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-15,2022-12-13,4,dark,34,FTS_colony4,FTS_tank2,FTS,6,170,3.529411765,0.035294118
2022-1-15,2022-12-13,5,dark,35,FTS_colony4,FTS_tank2,FTS,22,170,12.94117647,0.129411765
2022-1-15,2022-12-13,6,dark,36,FTS_colony4,FTS_tank2,FTS,10,170,5.882352941,0.058823529
2022-1-15,2022-12-13,7,light,37,FTS_colony4,FTS_tank2,FTS,6,170,3.529411765,0.035294118
2022-1-15,2022-12-13,8,light,38,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,9,light,39,FTS_colony4,FTS_tank2,FTS,2,170,1.176470588,0.011764706
2022-1-15,2022-12-13,10,light,40,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,11,light,41,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,12,light,42,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-15,2022-12-13,13,light,43,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,15,light,45,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-15,2022-12-13,17,light,47,FTS_colony4,FTS_tank2,FTS,1,170,0.588235294,0.005882353
2022-1-15,2022-12-13,18,light,48,FTS_colony4,FTS_tank2,FTS,0,170,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony9,FTS_tank2,FTS,3,61,4.918032787,0.049180328
2022-1-13,2022-12-11,20,dark,2,FTS_colony9,FTS_tank2,FTS,3,61,4.918032787,0.049180328
2022-1-13,2022-12-11,21,dark,3,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-13,2022-12-11,22,dark,4,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-13,2022-12-11,23,dark,5,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,00,dark,6,FTS_colony9,FTS_tank2,FTS,5,61,8.196721311,0.081967213
2022-1-14,2022-12-12,1,dark,7,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-14,2022-12-12,2,dark,8,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-14,2022-12-12,3,dark,9,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-14,2022-12-12,4,dark,10,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-14,2022-12-12,5,dark,11,FTS_colony9,FTS_tank2,FTS,3,61,4.918032787,0.049180328
2022-1-14,2022-12-12,6,dark,12,FTS_colony9,FTS_tank2,FTS,6,61,9.836065574,0.098360656
2022-1-14,2022-12-12,7,light,13,FTS_colony9,FTS_tank2,FTS,6,61,9.836065574,0.098360656
2022-1-14,2022-12-12,8,light,14,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,9,light,15,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,10,light,16,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-14,2022-12-12,11,light,17,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,12,light,18,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,13,light,19,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,14,light,20,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,15,light,21,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,16,light,22,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,20,dark,26,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-14,2022-12-12,21,dark,27,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,22,dark,28,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,1,dark,31,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,2,dark,32,FTS_colony9,FTS_tank2,FTS,1,61,1.639344262,0.016393443
2022-1-15,2022-12-13,3,dark,33,FTS_colony9,FTS_tank2,FTS,2,61,3.278688525,0.032786885
2022-1-15,2022-12-13,4,dark,34,FTS_colony9,FTS_tank2,FTS,7,61,11.47540984,0.114754098
2022-1-15,2022-12-13,5,dark,35,FTS_colony9,FTS_tank2,FTS,4,61,6.557377049,0.06557377
2022-1-15,2022-12-13,6,dark,36,FTS_colony9,FTS_tank2,FTS,4,61,6.557377049,0.06557377
2022-1-15,2022-12-13,7,light,37,FTS_colony9,FTS_tank2,FTS,4,61,6.557377049,0.06557377
2022-1-15,2022-12-13,8,light,38,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,9,light,39,FTS_colony9,FTS_tank2,FTS,1,61,1.639344262,0.016393443
2022-1-15,2022-12-13,10,light,40,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,11,light,41,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,12,light,42,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,13,light,43,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,15,light,45,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony9,FTS_tank2,FTS,0,61,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony5,FTS_tank3,FTS,9,64,14.0625,0.140625
2022-1-13,2022-12-11,20,dark,2,FTS_colony5,FTS_tank3,FTS,3,64,4.6875,0.046875
2022-1-13,2022-12-11,21,dark,3,FTS_colony5,FTS_tank3,FTS,1,64,1.5625,0.015625
2022-1-13,2022-12-11,22,dark,4,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-13,2022-12-11,23,dark,5,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,00,dark,6,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,1,dark,7,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,2,dark,8,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,3,dark,9,FTS_colony5,FTS_tank3,FTS,2,64,3.125,0.03125
2022-1-14,2022-12-12,4,dark,10,FTS_colony5,FTS_tank3,FTS,8,64,12.5,0.125
2022-1-14,2022-12-12,5,dark,11,FTS_colony5,FTS_tank3,FTS,5,64,7.8125,0.078125
2022-1-14,2022-12-12,6,dark,12,FTS_colony5,FTS_tank3,FTS,5,64,7.8125,0.078125
2022-1-14,2022-12-12,7,light,13,FTS_colony5,FTS_tank3,FTS,13,64,20.3125,0.203125
2022-1-14,2022-12-12,8,light,14,FTS_colony5,FTS_tank3,FTS,3,64,4.6875,0.046875
2022-1-14,2022-12-12,9,light,15,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,10,light,16,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,11,light,17,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,12,light,18,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,13,light,19,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,14,light,20,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,15,light,21,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,16,light,22,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,20,dark,26,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,21,dark,27,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,22,dark,28,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,1,dark,31,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,2,dark,32,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,3,dark,33,FTS_colony5,FTS_tank3,FTS,3,64,4.6875,0.046875
2022-1-15,2022-12-13,4,dark,34,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,5,dark,35,FTS_colony5,FTS_tank3,FTS,5,64,7.8125,0.078125
2022-1-15,2022-12-13,6,dark,36,FTS_colony5,FTS_tank3,FTS,1,64,1.5625,0.015625
2022-1-15,2022-12-13,7,light,37,FTS_colony5,FTS_tank3,FTS,2,64,3.125,0.03125
2022-1-15,2022-12-13,8,light,38,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,9,light,39,FTS_colony5,FTS_tank3,FTS,2,64,3.125,0.03125
2022-1-15,2022-12-13,10,light,40,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,11,light,41,FTS_colony5,FTS_tank3,FTS,1,64,1.5625,0.015625
2022-1-15,2022-12-13,12,light,42,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,13,light,43,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony5,FTS_tank3,FTS,1,64,1.5625,0.015625
2022-1-15,2022-12-13,15,light,45,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony5,FTS_tank3,FTS,0,64,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-13,2022-12-11,20,dark,2,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-13,2022-12-11,21,dark,3,FTS_colony7,FTS_tank3,FTS,2,27,7.407407407,0.074074074
2022-1-13,2022-12-11,22,dark,4,FTS_colony7,FTS_tank3,FTS,2,27,7.407407407,0.074074074
2022-1-13,2022-12-11,23,dark,5,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,00,dark,6,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,1,dark,7,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,2,dark,8,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,3,dark,9,FTS_colony7,FTS_tank3,FTS,1,27,3.703703704,0.037037037
2022-1-14,2022-12-12,4,dark,10,FTS_colony7,FTS_tank3,FTS,4,27,14.81481481,0.148148148
2022-1-14,2022-12-12,5,dark,11,FTS_colony7,FTS_tank3,FTS,1,27,3.703703704,0.037037037
2022-1-14,2022-12-12,6,dark,12,FTS_colony7,FTS_tank3,FTS,5,27,18.51851852,0.185185185
2022-1-14,2022-12-12,7,light,13,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,8,light,14,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,9,light,15,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,10,light,16,FTS_colony7,FTS_tank3,FTS,3,27,11.11111111,0.111111111
2022-1-14,2022-12-12,11,light,17,FTS_colony7,FTS_tank3,FTS,2,27,7.407407407,0.074074074
2022-1-14,2022-12-12,12,light,18,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,13,light,19,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,14,light,20,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,15,light,21,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,16,light,22,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,20,dark,26,FTS_colony7,FTS_tank3,FTS,1,27,3.703703704,0.037037037
