Gregorian_date,lunar_day,number_lunar_days,lunar_month,Gregorian_month,season,mean_daily_temp,system,tank_id,colony_id,RO_<5 included,RT_angle_ALL,RO,RT_remove_NA,RT_angle
2021-11-07,3,29,Oct_2021,Nov_2021,fall,28.13081,FTS,FTS_tank1,FTS_colony11,0,37.24137931,0,0,NA
2021-11-08,4,29,Oct_2021,Nov_2021,fall,27.91046,FTS,FTS_tank1,FTS_colony11,6,49.65517241,6,6,49.65517241
2021-11-09,5,29,Oct_2021,Nov_2021,fall,26.57157,FTS,FTS_tank1,FTS_colony11,0,62.06896552,0,0,NA
2021-11-10,6,29,Oct_2021,Nov_2021,fall,25.74483,FTS,FTS_tank1,FTS_colony11,0,74.48275862,0,0,NA
2021-11-11,7,29,Oct_2021,Nov_2021,fall,25.3419,FTS,FTS_tank1,FTS_colony11,0,86.89655172,0,0,NA
2021-11-12,8,29,Oct_2021,Nov_2021,fall,25.20179,FTS,FTS_tank1,FTS_colony11,15,99.31034483,15,15,99.31034483
2021-11-13,9,29,Oct_2021,Nov_2021,fall,25.21278,FTS,FTS_tank1,FTS_colony11,95,111.7241379,95,95,111.7241379
2021-11-14,10,29,Oct_2021,Nov_2021,fall,25.71646,FTS,FTS_tank1,FTS_colony11,35,124.137931,35,35,124.137931
2021-11-15,11,29,Oct_2021,Nov_2021,fall,25.87472,FTS,FTS_tank1,FTS_colony11,20,136.5517241,20,20,136.5517241
2021-11-16,12,29,Oct_2021,Nov_2021,fall,26.08838,FTS,FTS_tank1,FTS_colony11,18,148.9655172,18,18,148.9655172
2021-11-17,13,29,Oct_2021,Nov_2021,fall,26.28894,FTS,FTS_tank1,FTS_colony11,130,161.3793103,130,130,161.3793103
2021-11-18,14,29,Oct_2021,Nov_2021,fall,26.46056,FTS,FTS_tank1,FTS_colony11,6,173.7931034,6,6,173.7931034
2021-11-19,15,29,Oct_2021,Nov_2021,fall,26.91575,FTS,FTS_tank1,FTS_colony11,126,186.2068966,126,126,186.2068966
2021-11-20,16,29,Oct_2021,Nov_2021,fall,27.02056,FTS,FTS_tank1,FTS_colony11,117,198.6206897,117,117,198.6206897
2021-11-21,17,29,Oct_2021,Nov_2021,fall,26.99469,FTS,FTS_tank1,FTS_colony11,102,211.0344828,102,102,211.0344828
2021-11-22,18,29,Oct_2021,Nov_2021,fall,26.96747,FTS,FTS_tank1,FTS_colony11,76,223.4482759,76,76,223.4482759
2021-11-23,19,29,Oct_2021,Nov_2021,fall,25.90114,FTS,FTS_tank1,FTS_colony11,39,235.862069,39,39,235.862069
2021-11-24,20,29,Oct_2021,Nov_2021,fall,25.30351,FTS,FTS_tank1,FTS_colony11,75,248.2758621,75,75,248.2758621
2021-11-25,21,29,Oct_2021,Nov_2021,fall,25.41802,FTS,FTS_tank1,FTS_colony11,13,260.6896552,13,13,260.6896552
2021-11-26,22,29,Oct_2021,Nov_2021,fall,25.82534,FTS,FTS_tank1,FTS_colony11,11,273.1034483,11,11,273.1034483
2021-11-27,23,29,Oct_2021,Nov_2021,fall,25.85688,FTS,FTS_tank1,FTS_colony11,3,285.5172414,0,0,NA
2021-11-28,24,29,Oct_2021,Nov_2021,fall,25.52993,FTS,FTS_tank1,FTS_colony11,2,297.9310345,0,0,NA
2021-11-29,25,29,Oct_2021,Nov_2021,fall,25.64152,FTS,FTS_tank1,FTS_colony11,0,310.3448276,0,0,NA
2021-11-30,26,29,Oct_2021,Nov_2021,fall,25.84433,FTS,FTS_tank1,FTS_colony11,0,322.7586207,0,0,NA
2021-12-01,27,29,Oct_2021,Nov_2021,fall,25.15947,FTS,FTS_tank1,FTS_colony11,1,335.1724138,0,0,NA
2021-12-02,28,29,Oct_2021,Nov_2021,fall,23.90678,FTS,FTS_tank1,FTS_colony11,0,347.5862069,0,0,NA
2021-12-03,29,29,Oct_2021,Nov_2021,fall,23.93691,FTS,FTS_tank1,FTS_colony11,0,360,0,0,NA
2021-12-04,1,30,Nov_2021,Dec_2021,winter,23.49354861,FTS,FTS_tank1,FTS_colony11,0,12,0,0,NA
2021-12-05,2,30,Nov_2021,Dec_2021,winter,23.96437,FTS,FTS_tank1,FTS_colony11,23,24,23,23,24
2021-12-06,3,30,Nov_2021,Dec_2021,winter,24.49574,FTS,FTS_tank1,FTS_colony11,0,36,0,0,NA
2021-12-07,4,30,Nov_2021,Dec_2021,winter,25.03888,FTS,FTS_tank1,FTS_colony11,0,48,0,0,NA
2021-12-08,5,30,Nov_2021,Dec_2021,winter,24.4621,FTS,FTS_tank1,FTS_colony11,0,60,0,0,NA
2021-12-09,6,30,Nov_2021,Dec_2021,winter,24.43458,FTS,FTS_tank1,FTS_colony11,0,72,0,0,NA
2021-12-10,7,30,Nov_2021,Dec_2021,winter,24.71914,FTS,FTS_tank1,FTS_colony11,0,84,0,0,NA
2021-12-11,8,30,Nov_2021,Dec_2021,winter,24.91133,FTS,FTS_tank1,FTS_colony11,2,96,0,0,NA
2021-12-12,9,30,Nov_2021,Dec_2021,winter,25.25299,FTS,FTS_tank1,FTS_colony11,0,108,0,0,NA
2021-12-13,10,30,Nov_2021,Dec_2021,winter,25.21728,FTS,FTS_tank1,FTS_colony11,3,120,0,0,NA
2021-12-14,11,30,Nov_2021,Dec_2021,winter,24.91641,FTS,FTS_tank1,FTS_colony11,0,132,0,0,NA
2021-12-15,12,30,Nov_2021,Dec_2021,winter,25.01158,FTS,FTS_tank1,FTS_colony11,0,144,0,0,NA
2021-12-16,13,30,Nov_2021,Dec_2021,winter,25.21594,FTS,FTS_tank1,FTS_colony11,11,156,11,11,156
2021-12-17,14,30,Nov_2021,Dec_2021,winter,25.2833,FTS,FTS_tank1,FTS_colony11,3,168,0,0,NA
2021-12-18,15,30,Nov_2021,Dec_2021,winter,24.03163,FTS,FTS_tank1,FTS_colony11,0,180,0,0,NA
2021-12-19,16,30,Nov_2021,Dec_2021,winter,23.17467,FTS,FTS_tank1,FTS_colony11,0,192,0,0,NA
2021-12-20,17,30,Nov_2021,Dec_2021,winter,23.20467,FTS,FTS_tank1,FTS_colony11,0,204,0,0,NA
2021-12-21,18,30,Nov_2021,Dec_2021,winter,24.02756,FTS,FTS_tank1,FTS_colony11,37,216,37,37,216
2021-12-22,19,30,Nov_2021,Dec_2021,winter,25.1239,FTS,FTS_tank1,FTS_colony11,69,228,69,69,228
2021-12-23,20,30,Nov_2021,Dec_2021,winter,25.13174,FTS,FTS_tank1,FTS_colony11,0,240,0,0,NA
2021-12-24,21,30,Nov_2021,Dec_2021,winter,25.37895,FTS,FTS_tank1,FTS_colony11,152,252,152,152,252
2021-12-25,22,30,Nov_2021,Dec_2021,winter,25.4416,FTS,FTS_tank1,FTS_colony11,37,264,37,37,264
2021-12-26,23,30,Nov_2021,Dec_2021,winter,24.19349,FTS,FTS_tank1,FTS_colony11,0,276,0,0,NA
2021-12-27,24,30,Nov_2021,Dec_2021,winter,22.91348,FTS,FTS_tank1,FTS_colony11,14,288,14,14,288
2021-12-28,25,30,Nov_2021,Dec_2021,winter,23.18878,FTS,FTS_tank1,FTS_colony11,0,300,0,0,NA
2021-12-29,26,30,Nov_2021,Dec_2021,winter,23.88417,FTS,FTS_tank1,FTS_colony11,0,312,0,0,NA
2021-12-30,27,30,Nov_2021,Dec_2021,winter,24.14023,FTS,FTS_tank1,FTS_colony11,0,324,0,0,NA
2021-12-31,28,30,Nov_2021,Dec_2021,winter,23.62345,FTS,FTS_tank1,FTS_colony11,22,336,22,22,336
2022-01-01,29,30,Nov_2021,Dec_2021,winter,23.69426,FTS,FTS_tank1,FTS_colony11,14,348,14,14,348
2022-01-02,30,30,Nov_2021,Dec_2021,winter,24.01513,FTS,FTS_tank1,FTS_colony11,0,360,0,0,NA
2022-01-03,1,29,Dec_2021,Jan_2022,winter,24.30240741,FTS,FTS_tank1,FTS_colony11,0,12.4137931,0,0,NA
2022-01-04,2,29,Dec_2021,Jan_2022,winter,24.40445833,FTS,FTS_tank1,FTS_colony11,0,24.82758621,0,0,NA
2022-01-05,3,29,Dec_2021,Jan_2022,winter,24.53327083,FTS,FTS_tank1,FTS_colony11,0,37.24137931,0,0,NA
2022-01-06,4,29,Dec_2021,Jan_2022,winter,24.75409722,FTS,FTS_tank1,FTS_colony11,0,49.65517241,0,0,NA
2022-01-07,5,29,Dec_2021,Jan_2022,winter,24.23461806,FTS,FTS_tank1,FTS_colony11,NA,62.06896552,NA,0,NA
2022-01-08,6,29,Dec_2021,Jan_2022,winter,23.98775694,FTS,FTS_tank1,FTS_colony11,NA,74.48275862,NA,0,NA
2022-01-09,7,29,Dec_2021,Jan_2022,winter,23.98763889,FTS,FTS_tank1,FTS_colony11,NA,86.89655172,NA,0,NA
2022-01-10,8,29,Dec_2021,Jan_2022,winter,24.213875,FTS,FTS_tank1,FTS_colony11,NA,99.31034483,NA,0,NA
2022-01-11,9,29,Dec_2021,Jan_2022,winter,24.18050694,FTS,FTS_tank1,FTS_colony11,0,111.7241379,0,0,NA
2022-01-12,10,29,Dec_2021,Jan_2022,winter,23.12401389,FTS,FTS_tank1,FTS_colony11,0,124.137931,0,0,NA
2022-01-13,11,29,Dec_2021,Jan_2022,winter,23.18067361,FTS,FTS_tank1,FTS_colony11,2,136.5517241,0,0,NA
2022-01-14,12,29,Dec_2021,Jan_2022,winter,23.022,FTS,FTS_tank1,FTS_colony11,41,148.9655172,41,41,148.9655172
2022-01-15,13,29,Dec_2021,Jan_2022,winter,23.38040278,FTS,FTS_tank1,FTS_colony11,14,161.3793103,14,14,161.3793103
2022-01-16,14,29,Dec_2021,Jan_2022,winter,24.05397917,FTS,FTS_tank1,FTS_colony11,14,173.7931034,14,14,173.7931034
2022-01-17,15,29,Dec_2021,Jan_2022,winter,24.58424306,FTS,FTS_tank1,FTS_colony11,15,186.2068966,15,15,186.2068966
2022-01-18,16,29,Dec_2021,Jan_2022,winter,24.85676389,FTS,FTS_tank1,FTS_colony11,NA,198.6206897,NA,0,NA
2022-01-19,17,29,Dec_2021,Jan_2022,winter,24.8050625,FTS,FTS_tank1,FTS_colony11,5,211.0344828,5,5,211.0344828
2022-01-20,18,29,Dec_2021,Jan_2022,winter,24.79322222,FTS,FTS_tank1,FTS_colony11,0,223.4482759,0,0,NA
2022-01-21,19,29,Dec_2021,Jan_2022,winter,24.51846528,FTS,FTS_tank1,FTS_colony11,0,235.862069,0,0,NA
2022-01-22,20,29,Dec_2021,Jan_2022,winter,24.62388194,FTS,FTS_tank1,FTS_colony11,1,248.2758621,0,0,NA
2022-01-23,21,29,Dec_2021,Jan_2022,winter,25.22639583,FTS,FTS_tank1,FTS_colony11,5,260.6896552,5,5,260.6896552
2022-01-24,22,29,Dec_2021,Jan_2022,winter,25.72054861,FTS,FTS_tank1,FTS_colony11,60,273.1034483,60,60,273.1034483
2022-01-25,23,29,Dec_2021,Jan_2022,winter,25.50896528,FTS,FTS_tank1,FTS_colony11,8,285.5172414,8,8,285.5172414
2022-01-26,24,29,Dec_2021,Jan_2022,winter,25.59621528,FTS,FTS_tank1,FTS_colony11,83,297.9310345,83,83,297.9310345
2022-01-27,25,29,Dec_2021,Jan_2022,winter,25.92744444,FTS,FTS_tank1,FTS_colony11,38,310.3448276,38,38,310.3448276
2022-01-28,26,29,Dec_2021,Jan_2022,winter,25.93343056,FTS,FTS_tank1,FTS_colony11,0,322.7586207,0,0,NA
2022-01-29,27,29,Dec_2021,Jan_2022,winter,25.76244444,FTS,FTS_tank1,FTS_colony11,43,335.1724138,43,43,335.1724138
2022-01-30,28,29,Dec_2021,Jan_2022,winter,25.46788194,FTS,FTS_tank1,FTS_colony11,13,347.5862069,13,13,347.5862069
2022-01-31,29,29,Dec_2021,Jan_2022,winter,24.49836806,FTS,FTS_tank1,FTS_colony11,14,360,14,14,360
2022-02-01,1,30,Jan_2022,Feb_2022,winter,24.09675,FTS,FTS_tank1,FTS_colony11,12,12,12,12,12
2022-02-02,2,30,Jan_2022,Feb_2022,winter,24.7279375,FTS,FTS_tank1,FTS_colony11,12,24,12,12,24
2022-02-03,3,30,Jan_2022,Feb_2022,winter,25.42688889,FTS,FTS_tank1,FTS_colony11,16,36,16,16,36
2022-02-04,4,30,Jan_2022,Feb_2022,winter,25.64614583,FTS,FTS_tank1,FTS_colony11,4,48,0,0,NA
2022-02-05,5,30,Jan_2022,Feb_2022,winter,24.95153472,FTS,FTS_tank1,FTS_colony11,0,60,0,0,NA
2022-02-06,6,30,Jan_2022,Feb_2022,winter,24.5466875,FTS,FTS_tank1,FTS_colony11,5,72,5,5,72
2022-02-07,7,30,Jan_2022,Feb_2022,winter,24.34090909,FTS,FTS_tank1,FTS_colony11,0,84,0,0,NA
2022-02-08,8,30,Jan_2022,Feb_2022,winter,24.82717361,FTS,FTS_tank1,FTS_colony11,6,96,6,6,96
2022-02-09,9,30,Jan_2022,Feb_2022,winter,24.79769444,FTS,FTS_tank1,FTS_colony11,0,108,0,0,NA
2022-02-10,10,30,Jan_2022,Feb_2022,winter,25.19505556,FTS,FTS_tank1,FTS_colony11,7,120,7,7,120
2022-02-11,11,30,Jan_2022,Feb_2022,winter,25.52459028,FTS,FTS_tank1,FTS_colony11,1,132,0,0,NA
2022-02-12,12,30,Jan_2022,Feb_2022,winter,25.80559028,FTS,FTS_tank1,FTS_colony11,12,144,12,12,144
2022-02-13,13,30,Jan_2022,Feb_2022,winter,26.01665972,FTS,FTS_tank1,FTS_colony11,3,156,0,0,NA
2022-02-14,14,30,Jan_2022,Feb_2022,winter,25.95385417,FTS,FTS_tank1,FTS_colony11,3,168,0,0,NA
2022-02-15,15,30,Jan_2022,Feb_2022,winter,25.00463889,FTS,FTS_tank1,FTS_colony11,0,180,0,0,NA
2022-02-16,16,30,Jan_2022,Feb_2022,winter,25.06852778,FTS,FTS_tank1,FTS_colony11,6,192,6,6,192
2022-02-17,17,30,Jan_2022,Feb_2022,winter,25.19101389,FTS,FTS_tank1,FTS_colony11,0,204,0,0,NA
2022-02-18,18,30,Jan_2022,Feb_2022,winter,25.38972917,FTS,FTS_tank1,FTS_colony11,0,216,0,0,NA
2022-02-19,19,30,Jan_2022,Feb_2022,winter,25.66438194,FTS,FTS_tank1,FTS_colony11,NA,228,NA,0,NA
2022-02-20,20,30,Jan_2022,Feb_2022,winter,24.13718056,FTS,FTS_tank1,FTS_colony11,NA,240,NA,0,NA
2022-02-21,21,30,Jan_2022,Feb_2022,winter,22.77386111,FTS,FTS_tank1,FTS_colony11,0,252,0,0,NA
2022-02-22,22,30,Jan_2022,Feb_2022,winter,22.97027083,FTS,FTS_tank1,FTS_colony11,0,264,0,0,NA
2022-02-23,23,30,Jan_2022,Feb_2022,winter,23.84741667,FTS,FTS_tank1,FTS_colony11,0,276,0,0,NA
2022-02-24,24,30,Jan_2022,Feb_2022,winter,23.68166667,FTS,FTS_tank1,FTS_colony11,0,288,0,0,NA
2022-02-25,25,30,Jan_2022,Feb_2022,winter,23.69356944,FTS,FTS_tank1,FTS_colony11,0,300,0,0,NA
2022-02-26,26,30,Jan_2022,Feb_2022,winter,24.40854861,FTS,FTS_tank1,FTS_colony11,NA,312,NA,0,NA
2022-02-27,27,30,Jan_2022,Feb_2022,winter,24.95166667,FTS,FTS_tank1,FTS_colony11,NA,324,NA,0,NA
2022-02-28,28,30,Jan_2022,Feb_2022,winter,25.15802083,FTS,FTS_tank1,FTS_colony11,NA,336,NA,0,NA
2022-03-01,29,30,Jan_2022,Feb_2022,winter,25.47527778,FTS,FTS_tank1,FTS_colony11,NA,348,NA,0,NA
2022-03-02,30,30,Jan_2022,Feb_2022,winter,25.28372727,FTS,FTS_tank1,FTS_colony11,0,360,0,0,NA
2021-03-13,1,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,12,0,0,NA
2021-03-14,2,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,24,0,0,NA
2021-03-15,3,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,36,0,0,NA
2021-03-16,4,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,48,0,0,NA
2021-03-17,5,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,60,0,0,NA
2021-03-18,6,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,72,0,0,NA
2021-03-19,7,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,84,0,0,NA
2021-03-20,8,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,2,96,0,0,NA
2021-03-21,9,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,108,0,0,NA
2021-03-22,10,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,2,120,0,0,NA
2021-03-23,11,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,132,0,0,NA
2021-03-24,12,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,144,0,0,NA
2021-03-25,13,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,156,0,0,NA
2021-03-26,14,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,168,0,0,NA
2021-03-27,15,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,180,0,0,NA
2021-03-28,16,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,192,0,0,NA
2021-03-29,17,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,204,0,0,NA
2021-03-30,18,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,216,0,0,NA
2021-03-31,19,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,228,0,0,NA
2021-04-01,20,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,240,0,0,NA
2021-04-02,21,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,252,0,0,NA
2021-04-03,22,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,264,0,0,NA
2021-04-04,23,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,276,0,0,NA
2021-04-05,24,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,288,0,0,NA
2021-04-06,25,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,300,0,0,NA
2021-04-07,26,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,312,0,0,NA
2021-04-08,27,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,324,0,0,NA
2021-04-09,28,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,336,0,0,NA
2021-04-10,29,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,348,0,0,NA
2021-04-11,30,30,Feb_2021,Mar_2021,spring,NA,FTS,FTS_tank1,FTS_colony12,0,360,0,0,NA
2021-04-12,1,30,Mar_2021,Apr_2021,spring,25.37423611,FTS,FTS_tank1,FTS_colony12,NA,12,NA,0,NA
2021-04-13,2,30,Mar_2021,Apr_2021,spring,25.37760417,FTS,FTS_tank1,FTS_colony12,NA,24,NA,0,NA
2021-04-14,3,30,Mar_2021,Apr_2021,spring,25.38366667,FTS,FTS_tank1,FTS_colony12,1,36,0,0,NA
2021-04-15,4,30,Mar_2021,Apr_2021,spring,25.36952083,FTS,FTS_tank1,FTS_colony12,3,48,0,0,NA
2021-04-16,5,30,Mar_2021,Apr_2021,spring,25.39309722,FTS,FTS_tank1,FTS_colony12,0,60,0,0,NA
2021-04-17,6,30,Mar_2021,Apr_2021,spring,25.39579167,FTS,FTS_tank1,FTS_colony12,2,72,0,0,NA
2021-04-18,7,30,Mar_2021,Apr_2021,spring,25.10552778,FTS,FTS_tank1,FTS_colony12,0,84,0,0,NA
2021-04-19,8,30,Mar_2021,Apr_2021,spring,24.65210417,FTS,FTS_tank1,FTS_colony12,0,96,0,0,NA
2021-04-20,9,30,Mar_2021,Apr_2021,spring,24.78968056,FTS,FTS_tank1,FTS_colony12,1,108,0,0,NA
2021-04-21,10,30,Mar_2021,Apr_2021,spring,25.12993056,FTS,FTS_tank1,FTS_colony12,0,120,0,0,NA
2021-04-22,11,30,Mar_2021,Apr_2021,spring,25.50647917,FTS,FTS_tank1,FTS_colony12,3,132,0,0,NA
2021-04-23,12,30,Mar_2021,Apr_2021,spring,26.38063194,FTS,FTS_tank1,FTS_colony12,0,144,0,0,NA
2021-04-24,13,30,Mar_2021,Apr_2021,spring,26.58785417,FTS,FTS_tank1,FTS_colony12,0,156,0,0,NA
2021-04-25,14,30,Mar_2021,Apr_2021,spring,26.24547222,FTS,FTS_tank1,FTS_colony12,0,168,0,0,NA
2021-04-26,15,30,Mar_2021,Apr_2021,spring,25.70713194,FTS,FTS_tank1,FTS_colony12,0,180,0,0,NA
2021-04-27,16,30,Mar_2021,Apr_2021,spring,25.28060417,FTS,FTS_tank1,FTS_colony12,0,192,0,0,NA
2021-04-28,17,30,Mar_2021,Apr_2021,spring,25.31765278,FTS,FTS_tank1,FTS_colony12,3,204,0,0,NA
2021-04-29,18,30,Mar_2021,Apr_2021,spring,25.59361806,FTS,FTS_tank1,FTS_colony12,1,216,0,0,NA
2021-04-30,19,30,Mar_2021,Apr_2021,spring,25.74468056,FTS,FTS_tank1,FTS_colony12,0,228,0,0,NA
2021-05-01,20,30,Mar_2021,Apr_2021,spring,26.08165972,FTS,FTS_tank1,FTS_colony12,0,240,0,0,NA
2021-05-02,21,30,Mar_2021,Apr_2021,spring,26.14593056,FTS,FTS_tank1,FTS_colony12,0,252,0,0,NA
2021-05-03,22,30,Mar_2021,Apr_2021,spring,26.33441667,FTS,FTS_tank1,FTS_colony12,0,264,0,0,NA
2021-05-04,23,30,Mar_2021,Apr_2021,spring,26.42189583,FTS,FTS_tank1,FTS_colony12,0,276,0,0,NA
2021-05-05,24,30,Mar_2021,Apr_2021,spring,26.66228472,FTS,FTS_tank1,FTS_colony12,0,288,0,0,NA
2021-05-06,25,30,Mar_2021,Apr_2021,spring,26.67143056,FTS,FTS_tank1,FTS_colony12,0,300,0,0,NA
2021-05-07,26,30,Mar_2021,Apr_2021,spring,26.69876389,FTS,FTS_tank1,FTS_colony12,0,312,0,0,NA
2021-05-08,27,30,Mar_2021,Apr_2021,spring,27.23702778,FTS,FTS_tank1,FTS_colony12,0,324,0,0,NA
2021-05-09,28,30,Mar_2021,Apr_2021,spring,27.60304861,FTS,FTS_tank1,FTS_colony12,0,336,0,0,NA
2021-05-10,29,30,Mar_2021,Apr_2021,spring,27.86109722,FTS,FTS_tank1,FTS_colony12,0,348,0,0,NA
2021-05-11,30,30,Mar_2021,Apr_2021,spring,28.02993056,FTS,FTS_tank1,FTS_colony12,0,360,0,0,NA
2021-05-12,1,29,Apr_2021,May_2021,spring,28.0826747,FTS,FTS_tank1,FTS_colony12,NA,12.4137931,NA,0,NA
2021-05-13,2,29,Apr_2021,May_2021,spring,28.2283,FTS,FTS_tank1,FTS_colony12,NA,24.82758621,NA,0,NA
2021-05-14,3,29,Apr_2021,May_2021,spring,27.9734375,FTS,FTS_tank1,FTS_colony12,2,37.24137931,0,0,NA
2021-05-15,4,29,Apr_2021,May_2021,spring,28.03214583,FTS,FTS_tank1,FTS_colony12,3,49.65517241,0,0,NA
2021-05-16,5,29,Apr_2021,May_2021,spring,28.03214583,FTS,FTS_tank1,FTS_colony12,0,62.06896552,0,0,NA
2021-05-17,6,29,Apr_2021,May_2021,spring,28.36745139,FTS,FTS_tank1,FTS_colony12,1,74.48275862,0,0,NA
2021-05-18,7,29,Apr_2021,May_2021,spring,28.68843056,FTS,FTS_tank1,FTS_colony12,2,86.89655172,0,0,NA
2021-05-19,8,29,Apr_2021,May_2021,spring,28.76854167,FTS,FTS_tank1,FTS_colony12,0,99.31034483,0,0,NA
2021-05-20,9,29,Apr_2021,May_2021,spring,28.83781944,FTS,FTS_tank1,FTS_colony12,0,111.7241379,0,0,NA
2021-05-21,10,29,Apr_2021,May_2021,spring,29.15241667,FTS,FTS_tank1,FTS_colony12,0,124.137931,0,0,NA
2021-05-22,11,29,Apr_2021,May_2021,spring,29.32978472,FTS,FTS_tank1,FTS_colony12,NA,136.5517241,NA,0,NA
2021-05-23,12,29,Apr_2021,May_2021,spring,29.48255556,FTS,FTS_tank1,FTS_colony12,1,148.9655172,0,0,NA
2021-05-24,13,29,Apr_2021,May_2021,spring,29.49713889,FTS,FTS_tank1,FTS_colony12,0,161.3793103,0,0,NA
2021-05-25,14,29,Apr_2021,May_2021,spring,29.49275,FTS,FTS_tank1,FTS_colony12,0,173.7931034,0,0,NA
2021-05-26,15,29,Apr_2021,May_2021,spring,29.67169444,FTS,FTS_tank1,FTS_colony12,1,186.2068966,0,0,NA
2021-05-27,16,29,Apr_2021,May_2021,spring,28.93755556,FTS,FTS_tank1,FTS_colony12,0,198.6206897,0,0,NA
2021-05-28,17,29,Apr_2021,May_2021,spring,28.92872917,FTS,FTS_tank1,FTS_colony12,0,211.0344828,0,0,NA
2021-05-29,18,29,Apr_2021,May_2021,spring,28.87127083,FTS,FTS_tank1,FTS_colony12,0,223.4482759,0,0,NA
2021-05-30,19,29,Apr_2021,May_2021,spring,29.16170833,FTS,FTS_tank1,FTS_colony12,NA,235.862069,NA,0,NA
2021-05-31,20,29,Apr_2021,May_2021,spring,29.21751579,FTS,FTS_tank1,FTS_colony12,NA,248.2758621,NA,0,NA
2021-06-01,21,29,Apr_2021,May_2021,spring,28.99898611,FTS,FTS_tank1,FTS_colony12,NA,260.6896552,NA,0,NA
2021-06-02,22,29,Apr_2021,May_2021,spring,28.99323611,FTS,FTS_tank1,FTS_colony12,NA,273.1034483,NA,0,NA
2021-06-03,23,29,Apr_2021,May_2021,spring,29.11630556,FTS,FTS_tank1,FTS_colony12,NA,285.5172414,NA,0,NA
2021-06-04,24,29,Apr_2021,May_2021,spring,29.22254167,FTS,FTS_tank1,FTS_colony12,NA,297.9310345,NA,0,NA
2021-06-05,25,29,Apr_2021,May_2021,spring,29.22838889,FTS,FTS_tank1,FTS_colony12,NA,310.3448276,NA,0,NA
2021-06-06,26,29,Apr_2021,May_2021,spring,29.06513889,FTS,FTS_tank1,FTS_colony12,NA,322.7586207,NA,0,NA
2021-06-07,27,29,Apr_2021,May_2021,spring,28.87216667,FTS,FTS_tank1,FTS_colony12,NA,335.1724138,NA,0,NA
2021-06-08,28,29,Apr_2021,May_2021,spring,28.95780556,FTS,FTS_tank1,FTS_colony12,NA,347.5862069,NA,0,NA
2021-06-09,29,29,Apr_2021,May_2021,spring,28.89513889,FTS,FTS_tank1,FTS_colony12,NA,360,NA,0,NA
2021-06-10,1,30,May_2021,Jun_2021,summer,29.07127778,FTS,FTS_tank1,FTS_colony12,0,12,0,0,NA
2021-06-11,2,30,May_2021,Jun_2021,summer,28.34438889,FTS,FTS_tank1,FTS_colony12,0,24,0,0,NA
2021-06-12,3,30,May_2021,Jun_2021,summer,28.64505556,FTS,FTS_tank1,FTS_colony12,0,36,0,0,NA
2021-06-13,4,30,May_2021,Jun_2021,summer,28.7100625,FTS,FTS_tank1,FTS_colony12,0,48,0,0,NA
2021-06-14,5,30,May_2021,Jun_2021,summer,27.94452083,FTS,FTS_tank1,FTS_colony12,0,60,0,0,NA
